ID,Length,EffectiveLength,TPM,NumReads,Weight
"ENST00000421802","727","527.999","81.722681","1402.113062","9994"
"ENST00000542230","2375","2175.991","2.273379","160.744428","9998"
"ENST00000381831","3490","3290.991","67.269637","7193.706628","9945"
"ENST00000381679","7860","7660.991","58.604856","14589.000000","9973"
"ENST00000303113","2028","1828.991","4.796816","285.083127","9953"
"ENST00000399349","5191","4991.991","0.000000","0.000046","-131"
"ENST00000418933","415","216.010","385.930710","2708.881863","9998"
"ENST00000608209","11576","11376.991","2.619218","968.291162","-5"
"ENST00000381151","11574","11374.991","3.233821","1195.291834","-5"
"ENST00000399312","990","790.998","117.162463","3011.417004","9997"
"ENST00000399295","1074","874.991","8.782136","249.695420","9998"
"ENST00000381135","2404","2204.991","7.327305","524.998423","-27"
"ENST00000349499","3806","3606.991","21.073902","2470.000000","9998"
"ENST00000358356","2720","2520.991","1.269566","104.000000","9972"
"ENST00000443703","707","508.000","9.026418","149.000000","9963"
"ENST00000439427","1024","824.991","50.806712","1362.000000","9991"
"ENST00000422473","2336","2136.991","0.000000","0.000000","0"
"ENST00000290354","1169","969.991","5.203185","164.000000","10000"
"ENST00000314103","4480","4280.991","10.229482","1423.000000","10000"
"ENST00000399137","1942","1742.991","0.346269","19.611707","9993"
"ENST00000336648","6010","5810.991","2.151798","406.311147","9984"
"ENST00000329553","2235","2035.991","0.347652","23.000000","10000"
"ENST00000464265","3437","3237.991","19.711778","2073.998229","9987"
"ENST00000438055","3606","3406.991","19.847519","2197.273714","9929"
"ENST00000355666","7712","7512.991","5.233121","1277.557991","-82"
"ENST00000309117","3256","3056.991","19.821870","1969.000000","9955"
"ENST00000451934","3225","3025.991","12.544104","1233.429204","-78"
"ENST00000339659","8654","8454.991","2.730956","750.299778","9926"
"ENST00000455387","1735","1535.991","1.357108","67.734507","9975"
"ENST00000432278","1033","833.991","1.718672","46.575889","9996"
"ENST00000456966","972","772.998","0.000000","0.000000","-4"
"ENST00000360214","3936","3736.991","0.000000","0.000000","-6"
"ENST00000331573","2154","1954.991","52.687069","3347.000000","9998"
"ENST00000341322","2495","2295.991","7.372004","550.000000","9994"
"ENST00000380748","829","629.998","149.651732","3063.571628","9988"
"ENST00000380747","709","510.000","37.207640","616.608347","9991"
"ENST00000333781","1616","1416.991","14.877042","685.000000","9982"
"ENST00000418103","604","405.004","27.354976","360.000000","9986"
"ENST00000398600","3470","3270.991","158.356293","16831.453248","9894"
"ENST00000422911","6714","6514.991","0.938661","198.714567","-18"
"ENST00000449165","4559","4359.991","2.950419","418.000000","9997"
"ENST00000412906","952","752.998","1.839127","45.000000","9994"
"ENST00000400427","5442","5242.991","0.000000","0.000000","-4"
"ENST00000340588","3211","3011.991","1.103477","108.000000","9980"
"ENST00000291532","3193","2993.991","2.534338","246.559581","-18"
"ENST00000380399","3192","2992.991","3.765384","366.202762","-18"
"ENST00000398397","1342","1142.991","0.114097","4.237657","9988"
"ENST00000291535","1968","1768.991","0.000000","0.000000","-9"
"ENST00000398341","3094","2894.991","12.469351","1173.000000","9992"
"ENST00000419628","1775","1575.991","0.000000","0.000000","0"
"ENST00000398232","1885","1685.991","1.606277","88.000000","9974"
"ENST00000398208","2122","1922.991","13.186910","824.000000","9998"
"ENST00000354250","1575","1375.991","27.643270","1235.981249","9998"
"ENST00000291547","5002","4802.991","3.290628","513.567518","9998"
"ENST00000380276","940","740.998","161.023440","3877.155408","9988"
"ENST00000442815","2798","2598.991","0.876234","74.000000","10000"
"ENST00000270162","4712","4512.991","4.309686","632.000000","10000"
"ENST00000340648","5088","4888.991","17.480332","2777.000000","10000"
"ENST00000327574","2583","2383.991","14.173947","1098.000000","9998"
"ENST00000468090","7297","7097.991","2.298476","530.129945","9992"
"ENST00000467908","7194","6994.991","6.519526","1481.870055","9995"
"ENST00000291568","2163","1963.991","80.556613","5141.000000","10000"
"ENST00000497547","3022","2805.991","27.594176","2516.000000","10000"
"ENST00000398058","4338","4138.991","33.284073","4476.492827","9936"
"ENST00000291574","6976","6776.991","12.615032","2778.000000","9998"
"ENST00000456705","604","405.004","14.623130","192.444944","9998"
"ENST00000291576","3297","3097.991","8.926015","898.555056","9998"
"ENST00000389690","694","495.001","133.469065","2146.808928","9967"
"ENST00000407780","7080","6880.991","1.392413","311.333637","9986"
"ENST00000400379","4246","4046.991","17.739460","2332.811106","9988"
"ENST00000291582","2257","2057.991","0.103993","6.954339","9995"
"ENST00000329347","1427","1227.991","0.000000","0.000000","-5"
"ENST00000403390","2992","2792.991","117.931292","10703.000000","9998"
"ENST00000397956","1634","1434.991","13.582968","633.360178","9995"
"ENST00000300481","5627","5427.991","0.000000","0.000000","-4"
"ENST00000345496","3106","2906.991","14.809319","1398.896869","9998"
"ENST00000397898","1779","1579.991","70.277263","3608.081528","9986"
"ENST00000332859","1807","1607.991","1.173346","61.307906","9986"
"ENST00000411651","831","631.998","15.709261","322.610566","9991"
"ENST00000445724","1205","1005.991","40.577309","1326.429510","9993"
"ENST00000517819","527","328.007","132.278212","1409.865948","9839"
"ENST00000397841","2303","2103.991","2.954613","202.000000","9993"
"ENST00000291634","927","727.998","50.389378","1192.000000","9995"
"ENST00000449478","704","505.000","8.592521","141.000000","9986"
"ENST00000331343","4825","4625.991","3.950414","593.819415","9995"
"ENST00000349485","2871","2671.991","0.000000","0.000000","-5"
"ENST00000400362","1460","1260.991","1.537523","63.000000","10000"
"ENST00000400337","5436","5236.991","0.000000","0.000000","-15"
"ENST00000443742","777","577.998","11.074642","208.000000","-22"
"ENST00000441095","674","475.001","5.717059","88.241704","9998"
"ENST00000400310","2168","1968.991","0.817933","52.332123","9970"
"ENST00000361866","4238","4038.991","0.388589","51.000000","10000"
"ENST00000436769","919","719.998","0.000000","0.000000","-6"
"ENST00000357838","3153","2953.991","0.000000","0.000000","-21"
"ENST00000291672","2303","2103.991","20.594529","1408.000000","9998"
"ENST00000594486","804","604.998","2.034692","40.000000","10000"
"ENST00000457828","4390","4190.991","18.480552","2516.741589","9972"
"ENST00000450351","853","653.998","10.217537","217.134968","9989"
"ENST00000426537","876","676.998","22.228715","489.000000","9995"
"ENST00000339195","890","690.998","19.941622","447.759028","9980"
"ENST00000397680","2624","2424.991","5.736162","452.000000","9952"
"ENST00000359568","10560","10360.991","8.622610","2903.000000","9998"
"ENST00000400274","7023","6823.991","3.323702","737.000000","9938"
"ENST00000355680","2688","2488.991","25.296755","2045.950221","9931"
"ENST00000291705","1480","1280.991","13.033060","542.499488","9930"
"ENST00000397637","2880","2680.991","12.601547","1097.807424","9936"
"ENST00000415121","1067","867.991","1.772752","50.000000","9998"
"ENST00000608373","2855","2655.991","0.683626","59.000000","10000"
"ENST00000319363","8607","8407.991","1.445766","395.000000","10000"
"ENST00000331437","4954","4754.991","0.000000","0.000000","-2"
"ENST00000336737","1799","1599.991","27.175217","1412.854561","9993"
"ENST00000399852","1118","918.991","6.281727","187.584579","9995"
"ENST00000543038","549","350.005","8.382021","95.330153","9980"
"ENST00000399839","3986","3786.991","14.908197","1834.536497","9966"
"ENST00000253413","1402","1202.991","37.500907","1465.922507","9983"
"ENST00000337612","1532","1332.991","24.077335","1042.899621","9940"
"ENST00000317361","2493","2293.991","14.722601","1097.446008","9964"
"ENST00000399765","1879","1679.991","165.987891","9061.294822","9980"
"ENST00000600723","2160","1960.991","3.201457","204.000000","10000"
"ENST00000577821","807","607.998","3.644375","72.000000","9995"
"ENST00000498573","593","394.004","11.013136","141.000000","9995"
"ENST00000383094","2963","2763.991","10.717424","962.573618","-56"
"ENST00000329627","18445","18245.991","1.324083","785.035863","9995"
"ENST00000399744","1672","1472.991","7.725768","369.784455","9995"
"ENST00000428061","815","615.998","13.897572","278.179682","9997"
"ENST00000330423","2018","1818.991","24.284101","1435.355542","9987"
"ENST00000608634","1391","1191.991","26.187892","1014.332584","9996"
"ENST00000215794","2129","1929.991","30.500716","1912.811753","9995"
"ENST00000331444","1214","1014.991","0.000000","0.000000","-8"
"ENST00000450579","594","395.004","0.000000","0.000000","-4"
"ENST00000457083","491","292.007","0.000233","0.002212","-2"
"ENST00000263196","4480","4280.991","6.258829","870.651460","9993"
"ENST00000545799","4812","4612.991","4.354840","652.772378","9995"
"ENST00000252137","5392","5192.991","3.730171","629.438479","9998"
"ENST00000215882","1641","1441.991","46.908058","2197.945355","9998"
"ENST00000263208","4053","3853.991","7.234091","905.944553","9986"
"ENST00000333130","1387","1187.991","43.753181","1689.000000","10000"
"ENST00000399568","1005","805.991","10.758226","281.758906","9993"
"ENST00000333059","1221","1021.991","9.532055","316.548644","-10"
"ENST00000494054","588","389.005","69.301449","876.000000","9986"
"ENST00000437685","2007","1807.991","8.185169","480.873488","9970"
"ENST00000404724","1693","1493.991","15.428445","748.991731","9983"
"ENST00000403325","1699","1499.991","6.566766","320.071572","-18"
"ENST00000405640","6785","6585.991","0.511175","109.394956","9983"
"ENST00000400519","3130","2930.991","15.413620","1468.000000","9985"
"ENST00000412786","871","671.998","58.939094","1287.000000","9961"
"ENST00000263207","4041","3841.991","0.049849","6.223298","-12"
"ENST00000401886","1559","1359.991","6.775732","299.432616","9925"
"ENST00000447208","1496","1296.991","3.495294","147.308420","-92"
"ENST00000432883","2085","1885.991","3.617713","221.707646","-89"
"ENST00000383024","4419","4219.991","7.284540","998.896794","-14"
"ENST00000444256","426","227.010","13.181837","97.235997","9990"
"ENST00000439169","2473","2273.991","6.047952","446.893484","9953"
"ENST00000403707","2928","2728.991","3.229205","286.354954","9947"
"ENST00000402752","1132","932.991","263.812316","7997.962265","9894"
"ENST00000405930","3112","2912.991","4.179369","395.600498","9988"
"ENST00000043402","2157","1957.991","0.000000","0.000000","-3"
"ENST00000248879","1154","954.991","9.414775","292.156833","9994"
"ENST00000405465","962","762.998","17.914999","444.167938","9994"
"ENST00000438669","788","588.998","4.792701","91.727900","9977"
"ENST00000426804","5784","5584.991","0.078187","14.189308","9984"
"ENST00000403682","2789","2589.991","3.624054","305.000000","9980"
"ENST00000440659","2220","2020.991","6.804668","446.866940","9959"
"ENST00000263205","3351","3151.991","29.700742","3042.000000","9785"
"ENST00000572273","6720","6520.991","31.020313","6573.047033","-12"
"ENST00000215730","4287","4087.991","15.406003","2046.476995","9996"
"ENST00000354336","5325","5125.991","24.662985","4108.000000","10000"
"ENST00000440238","2251","2051.991","0.000000","0.000000","-6"
"ENST00000415817","2323","2123.991","8.671690","598.498894","9995"
"ENST00000215742","1213","1013.991","20.399732","672.148753","9998"
"ENST00000443995","2149","1949.991","0.000000","0.000000","-5"
"ENST00000401924","2366","2166.991","0.000000","0.000000","-28"
"ENST00000443632","6940","6740.991","0.000000","0.000000","-5"
"ENST00000456303","1958","1758.991","1.628360","93.072385","9965"
"ENST00000458578","1225","1025.991","47.407680","1580.516720","9990"
"ENST00000342192","3028","2828.991","49.993436","4595.698070","9993"
"ENST00000292778","1351","1151.991","5.548900","207.712611","9998"
"ENST00000398873","1142","942.991","12.802358","392.287389","9998"
"ENST00000248958","865","665.998","38.676345","837.000000","10000"
"ENST00000398831","2574","2374.991","13.975898","1078.570684","9952"
"ENST00000339468","4329","4129.991","0.417284","56.000000","9989"
"ENST00000215832","11022","10822.991","30.868503","10856.000000","9995"
"ENST00000538191","1634","1434.991","5.404363","252.000000","9977"
"ENST00000437929","550","351.005","8.592221","98.000000","9951"
"ENST00000606654","3275","3075.991","0.120057","12.000000","10000"
"ENST00000543184","2758","2558.991","0.120134","9.989417","9934"
"ENST00000526893","1050","850.991","39.148463","1082.546348","9993"
"ENST00000532223","1335","1135.991","15.979745","589.863607","9995"
"ENST00000531372","882","682.998","146.826074","3258.590045","9995"
"ENST00000248996","3340","3140.991","1.632075","166.576501","9998"
"ENST00000398512","2000","1800.991","2.011742","117.730990","9997"
"ENST00000359540","4708","4508.991","9.286829","1360.672961","9992"
"ENST00000423392","2333","2133.991","1.845910","128.000000","9991"
"ENST00000341976","4020","3820.991","1.409468","175.000000","10000"
"ENST00000248948","610","411.003","6.196708","82.758676","9998"
"ENST00000401675","691","492.001","110.200637","1761.800743","9993"
"ENST00000484558","1171","971.991","40.104886","1266.678393","9995"
"ENST00000215743","2291","2091.991","0.333799","22.690920","9998"
"ENST00000417137","889","689.998","13.450853","301.581548","-19"
"ENST00000407422","1643","1443.991","18.524415","869.192308","-23"
"ENST00000407082","1182","982.991","70.520867","2252.547840","9985"
"ENST00000404056","3113","2913.991","7.195701","681.346850","9989"
"ENST00000318109","860","660.998","7.921955","170.152999","9990"
"ENST00000345044","3219","3019.991","2.432411","238.698467","9970"
"ENST00000215754","939","739.998","810.300691","19484.256010","9993"
"ENST00000406213","1476","1276.991","6.277905","260.501025","9995"
"ENST00000215770","1545","1345.991","2.605937","113.975878","9975"
"ENST00000428792","333","134.014","50.664169","220.626914","9991"
"ENST00000403754","569","370.005","54.138913","650.914590","9973"
"ENST00000430101","573","374.005","161.481110","1962.482619","9980"
"ENST00000248935","1066","866.991","32.727250","922.000000","9991"
"ENST00000398319","7480","7280.991","17.945036","4245.626611","-24"
"ENST00000541492","3525","3325.991","8.288978","895.837005","9985"
"ENST00000436735","669","470.001","16.042077","245.000000","9974"
"ENST00000413389","3418","3218.991","13.967655","1461.000000","9995"
"ENST00000407471","3482","3282.991","31.962368","3409.695419","9962"
"ENST00000215829","1763","1551.991","102.695254","5179.006573","9993"
"ENST00000402849","567","368.005","76.500828","914.802012","9998"
"ENST00000318753","1238","1038.991","2.251101","76.000000","10000"
"ENST00000412898","831","631.998","10.717876","220.105824","9865"
